customer_id,consent_status,consent_source,page_views,key_page_views,email_clicks,form_submits,demo_request,webinar_signup
12937,opted_in,event,5,1,3,0,0,0
12938,opted_in,gated_content,12,3,5,0,0,0
12939,opted_in,import,11,3,5,1,0,0
12940,opted_in,gated_content,8,2,1,1,0,1
12941,opted_in,signup_form,16,2,3,0,0,0
12942,opted_out,gated_content,9,0,0,2,0,0
12943,unknown,unknown,7,3,0,1,0,1
12944,unknown,unknown,8,1,0,2,0,1
12945,opted_in,import,5,0,2,1,0,0
12946,opted_out,event,8,2,0,1,0,0
12947,opted_in,gated_content,7,2,2,1,0,0
12948,opted_in,import,7,1,3,0,0,0
12949,opted_in,event,7,1,1,0,0,0
12950,opted_in,newsletter,0,0,3,1,0,0
12951,opted_in,signup_form,4,1,0,0,0,0
12952,opted_in,event,6,0,0,1,0,0
12953,opted_in,import,7,0,0,1,0,0
12954,opted_in,import,1,1,3,0,0,0
12955,opted_in,import,10,1,3,0,0,0
12956,unknown,unknown,8,3,0,1,0,0
12957,opted_in,import,7,2,2,1,0,0
12958,opted_in,import,4,1,1,0,0,0
12959,unknown,unknown,12,1,0,2,0,0
12960,opted_in,import,9,4,3,1,1,0
12961,opted_in,gated_content,18,4,7,2,1,1
12962,opted_in,event,11,2,1,0,0,0
12963,unknown,unknown,13,1,0,1,0,0
12964,opted_in,gated_content,3,2,2,1,0,1
12965,unknown,unknown,12,2,0,0,0,0
12966,opted_in,gated_content,4,0,4,1,0,0
12967,opted_in,newsletter,18,1,2,0,0,1
12968,opted_in,newsletter,6,1,3,2,0,0
12969,unknown,unknown,8,3,0,1,1,0
12970,opted_in,newsletter,2,0,6,0,0,0
12971,opted_out,signup_form,4,3,0,0,0,0
12972,opted_in,signup_form,9,0,4,1,0,0
12973,opted_in,import,13,2,4,2,1,0
12974,opted_in,signup_form,2,1,4,0,0,0
12975,unknown,unknown,7,1,0,2,0,0
12976,unknown,unknown,13,1,0,0,0,0
12977,unknown,unknown,6,1,0,0,1,1
12978,unknown,unknown,8,1,0,0,0,0
12979,opted_in,newsletter,13,3,6,0,0,0
12980,opted_in,gated_content,5,2,2,0,0,0
12981,opted_in,event,6,1,2,0,0,0
12982,unknown,unknown,4,1,0,2,0,0
12983,unknown,unknown,8,1,0,0,1,0
12984,opted_in,import,7,1,2,0,1,0
12985,opted_in,signup_form,7,0,0,0,1,0
12986,opted_in,event,2,0,0,0,0,0
12987,opted_out,newsletter,7,2,0,0,1,0
12988,opted_in,newsletter,4,2,0,0,0,0
12989,unknown,unknown,9,2,0,1,0,0
12990,opted_in,import,12,2,5,1,0,1
12991,opted_out,newsletter,2,0,0,2,0,0
12992,opted_in,signup_form,7,3,3,0,0,0
12993,opted_in,newsletter,3,0,0,1,0,0
12994,opted_in,signup_form,7,3,0,1,0,0
12995,opted_in,event,6,0,3,1,0,1
12996,opted_in,newsletter,17,3,3,2,1,0
12997,opted_in,gated_content,10,2,6,1,1,0
12998,opted_in,gated_content,11,3,3,1,0,0
12999,opted_in,newsletter,13,1,5,2,1,0
13000,opted_in,import,10,3,6,1,0,0
13001,opted_in,event,5,1,2,1,0,0
13002,unknown,unknown,3,1,0,0,0,0
13003,opted_in,newsletter,5,2,2,0,1,0
13004,opted_out,event,6,3,0,1,0,0
13005,opted_out,signup_form,13,3,0,1,1,0
13006,opted_out,gated_content,6,2,0,1,0,0
13007,opted_in,signup_form,7,3,4,1,0,0
13008,opted_in,signup_form,11,4,5,0,0,0
13009,opted_in,newsletter,8,1,1,2,1,0
13010,opted_in,newsletter,9,3,9,2,1,0
13011,opted_in,event,7,2,2,2,0,0
13012,opted_in,import,12,1,0,0,0,0
13013,opted_in,event,11,1,2,3,1,0
13014,unknown,unknown,7,1,0,0,0,0
13015,opted_in,signup_form,6,0,1,2,0,0
13016,opted_in,import,2,2,2,1,0,0
13017,opted_in,import,8,1,5,2,1,0
13018,opted_in,gated_content,4,1,4,0,0,0
13019,opted_out,signup_form,5,2,0,2,1,1
13020,unknown,unknown,0,0,0,0,0,0
13021,opted_in,newsletter,7,1,4,0,0,0
13022,unknown,unknown,0,0,0,0,0,0
13023,unknown,unknown,8,1,0,0,0,0
13024,opted_in,gated_content,7,2,2,0,0,1
13025,opted_in,event,10,2,4,3,0,0
13026,opted_in,import,2,0,3,2,1,0
13027,opted_in,event,13,0,1,1,0,0
13028,opted_out,gated_content,7,1,0,1,0,0
13029,opted_in,signup_form,3,2,1,0,0,0
13030,opted_in,gated_content,14,4,3,1,0,0
13031,opted_in,import,8,1,2,1,0,0
13032,opted_in,event,9,2,4,0,1,1
13033,opted_in,gated_content,6,3,3,1,0,0
13034,opted_in,newsletter,6,0,3,0,0,0
13035,opted_in,event,5,2,0,0,0,0
13036,unknown,unknown,11,3,0,1,1,1
13037,unknown,unknown,7,0,0,0,0,0
13038,opted_in,newsletter,0,0,1,1,0,0
13039,opted_in,newsletter,10,2,2,0,0,0
13040,opted_in,signup_form,6,1,3,0,1,0
13041,opted_in,gated_content,3,3,0,1,1,0
13042,opted_in,newsletter,3,0,3,0,0,0
13043,opted_in,event,4,1,3,1,0,0
13044,opted_in,gated_content,7,2,4,1,1,0
13045,unknown,unknown,9,2,0,1,0,0
13046,unknown,unknown,8,2,0,2,0,0
13047,unknown,unknown,11,0,0,0,1,0
13048,unknown,unknown,6,0,0,1,0,0
13049,opted_in,event,10,2,4,0,0,1
13050,unknown,unknown,0,0,0,0,0,0
13051,opted_in,signup_form,0,0,0,1,0,0
13052,opted_in,import,4,1,5,1,0,0
13053,unknown,unknown,8,2,0,0,0,0
13055,opted_in,event,6,0,0,0,0,0
13056,opted_in,event,9,1,5,1,0,0
13057,opted_in,event,13,3,0,1,0,0
13058,opted_in,signup_form,6,1,7,0,0,0
13059,unknown,unknown,6,0,0,0,1,0
13060,unknown,unknown,0,0,0,0,0,1
13061,opted_in,event,17,4,5,2,1,0
13062,unknown,unknown,9,2,0,1,1,0
13063,opted_in,signup_form,3,1,1,2,0,0
13064,unknown,unknown,17,3,0,1,0,0
13065,opted_in,newsletter,2,0,3,1,0,1
13066,unknown,unknown,15,1,0,1,1,0
13067,opted_in,signup_form,5,3,4,1,1,0
13068,opted_out,gated_content,1,1,0,0,0,0
13069,opted_in,import,9,2,0,0,1,0
13070,opted_in,import,11,0,2,1,0,0
13071,unknown,unknown,11,1,0,1,0,0
13072,opted_in,event,3,0,0,1,0,0
13073,opted_in,import,11,1,0,0,0,0
13074,opted_in,event,11,1,5,1,0,0
13075,opted_in,signup_form,9,0,0,0,0,0
13076,unknown,unknown,5,2,0,1,0,0
13077,opted_out,gated_content,2,0,0,1,0,0
13078,opted_in,signup_form,0,0,0,0,0,0
13079,opted_out,gated_content,9,2,0,1,1,0
13080,unknown,unknown,19,3,0,2,1,0
13081,opted_in,signup_form,9,0,1,1,0,0
13082,unknown,unknown,13,1,0,1,0,0
13083,opted_in,event,1,0,0,0,0,0
13084,opted_in,gated_content,6,1,5,0,0,0
13085,opted_in,event,7,2,2,2,0,0
13086,unknown,unknown,12,1,0,0,0,0
13087,opted_in,newsletter,8,1,1,0,0,0
13088,opted_in,signup_form,9,2,4,1,0,0
13089,opted_out,import,12,1,0,1,0,0
13090,opted_in,event,7,0,3,0,0,0
13091,opted_in,gated_content,8,1,1,1,0,0
13092,unknown,unknown,8,1,0,0,0,1
13093,unknown,unknown,7,1,0,1,1,0
13094,opted_in,newsletter,10,2,1,2,0,1
13095,opted_in,newsletter,9,2,9,2,0,0
13096,opted_in,event,4,2,2,2,0,0
13097,opted_in,newsletter,5,2,2,1,0,0
13098,opted_in,signup_form,2,0,2,0,0,0
13099,opted_in,event,3,0,0,1,0,0
13101,opted_out,event,1,0,0,0,0,0
13102,opted_in,event,14,2,2,0,1,0
13103,opted_out,import,8,3,0,1,0,0
13104,opted_in,gated_content,11,0,6,0,1,0
13105,unknown,unknown,4,0,0,1,0,0
13106,opted_in,gated_content,11,3,7,1,0,0
13107,opted_in,event,10,1,3,2,0,0
13108,opted_in,import,5,1,3,0,0,0
13109,unknown,unknown,13,4,0,0,0,0
13110,opted_in,import,4,2,2,0,0,0
13111,opted_in,signup_form,0,0,1,2,0,0
13112,unknown,unknown,4,0,0,0,0,0
13113,unknown,unknown,12,2,0,0,0,0
13114,opted_in,event,11,1,0,0,1,0
13115,opted_in,newsletter,11,3,1,3,1,1
13116,opted_in,gated_content,12,1,6,1,1,0
13117,opted_in,event,8,2,1,2,1,1
13118,opted_in,event,10,1,7,1,1,0
13119,opted_in,gated_content,7,0,1,1,0,0
13120,unknown,unknown,2,0,0,1,0,0
13121,opted_in,gated_content,12,0,7,1,0,0
13122,unknown,unknown,10,1,0,0,0,0
13123,opted_in,gated_content,10,0,0,0,0,0
13124,unknown,unknown,1,1,0,2,0,0
13125,opted_in,gated_content,13,0,0,1,1,0
13126,opted_in,gated_content,9,2,1,0,0,0
13127,opted_in,gated_content,12,1,2,2,1,0
13128,opted_in,gated_content,10,2,4,1,0,0
13129,opted_in,gated_content,12,4,2,0,0,0
13130,opted_in,event,8,2,4,1,1,0
13131,opted_in,import,12,2,2,2,1,0
13132,opted_in,gated_content,7,0,4,1,0,0
13133,opted_in,import,17,2,6,1,1,1
13134,opted_in,signup_form,4,1,0,1,0,0
13135,opted_in,newsletter,3,0,0,1,0,1
13136,opted_in,import,10,3,4,0,0,1
13137,opted_in,gated_content,5,2,6,1,0,0
13138,opted_in,event,1,1,4,1,0,1
13139,opted_in,event,11,1,4,0,1,0
13140,unknown,unknown,12,2,0,0,0,0
13141,opted_in,import,6,2,0,1,0,0
13142,opted_in,gated_content,0,0,1,0,0,0
13143,opted_in,signup_form,12,2,5,1,1,0
13144,unknown,unknown,10,1,0,1,0,0
13145,opted_in,signup_form,12,2,4,1,0,0
13146,opted_in,event,14,3,6,0,1,0
13147,opted_in,gated_content,11,1,2,0,1,0
13148,unknown,unknown,14,2,0,0,1,0
13149,opted_in,event,5,1,3,1,0,0
13150,opted_in,newsletter,6,1,0,1,0,0
13151,opted_in,signup_form,14,2,5,1,1,0
13152,opted_in,import,6,2,2,0,0,0
13153,opted_in,newsletter,7,1,0,1,1,0
13154,opted_in,signup_form,6,1,0,1,0,0
13155,opted_in,signup_form,11,1,8,0,0,0
13156,unknown,unknown,11,0,0,1,0,0
13157,opted_in,gated_content,10,3,6,1,0,0
13158,opted_in,gated_content,8,1,5,1,0,0
13159,opted_in,signup_form,7,0,0,0,0,0
13160,unknown,unknown,6,1,0,0,0,1
13161,unknown,unknown,10,2,0,1,0,0
13162,unknown,unknown,9,0,0,0,0,0
13163,opted_in,newsletter,0,0,1,1,0,0
13164,opted_in,gated_content,8,0,3,1,0,0
13165,unknown,unknown,11,3,0,0,0,0
13166,opted_out,event,1,1,0,0,1,0
13167,unknown,unknown,10,2,0,1,1,0
13168,unknown,unknown,3,1,0,0,0,0
13169,opted_in,event,11,0,1,0,0,0
13170,opted_in,signup_form,15,1,2,2,0,1
13171,opted_in,event,8,0,2,1,0,0
13172,opted_out,signup_form,4,2,0,0,0,0
13173,opted_in,event,5,1,4,0,0,0
13174,opted_in,gated_content,7,2,3,0,0,1
13175,opted_in,newsletter,4,2,0,2,0,0
13176,opted_out,signup_form,11,0,0,1,1,1
13177,opted_in,gated_content,6,2,1,1,0,0
13178,opted_out,import,5,0,0,0,0,0
13179,opted_in,newsletter,12,1,3,2,1,0
13180,opted_in,import,9,3,7,1,1,1
13181,unknown,unknown,4,1,0,1,0,0
13182,opted_in,newsletter,10,1,0,0,0,0
13183,opted_in,event,6,1,2,0,0,0
13184,unknown,unknown,18,2,0,1,0,0
13185,opted_in,event,13,0,2,2,0,0
13186,opted_in,event,16,2,3,0,1,1
13187,opted_out,newsletter,12,2,0,1,0,0
13188,opted_in,import,8,1,2,1,1,0
13189,opted_in,newsletter,5,1,0,1,0,0
13190,opted_in,gated_content,4,2,0,1,0,0
13191,opted_in,newsletter,9,1,0,0,0,0
13192,opted_in,gated_content,6,0,3,0,0,0
13193,opted_in,import,9,1,4,2,0,0
13194,opted_in,event,18,3,4,2,0,0
13195,opted_in,import,0,0,3,0,0,1
13196,opted_in,gated_content,12,3,6,3,0,0
13197,opted_in,import,5,0,2,1,0,0
13198,opted_in,import,5,0,0,0,0,0
13199,opted_in,event,7,1,6,1,1,0
13200,opted_in,signup_form,10,2,1,0,0,0
13201,opted_out,signup_form,11,0,0,1,0,0
13202,opted_in,gated_content,0,0,0,0,0,0
13203,unknown,unknown,9,0,0,0,1,0
13204,opted_in,gated_content,7,1,0,1,0,0
13205,opted_in,event,6,1,3,2,0,0
13206,opted_in,import,17,3,7,1,1,1
13207,opted_out,newsletter,3,0,0,0,0,0
13208,opted_in,signup_form,11,0,6,0,1,0
13209,opted_out,gated_content,13,2,0,2,0,1
13210,opted_in,signup_form,7,0,0,0,0,0
13211,opted_in,gated_content,7,1,0,1,1,0
13212,opted_in,signup_form,10,2,7,1,1,0
13213,opted_in,signup_form,11,2,6,0,1,1
13214,opted_in,newsletter,3,1,0,1,0,0
13215,opted_in,gated_content,7,1,4,1,0,0
13216,opted_in,newsletter,7,4,6,3,1,0
13217,opted_in,import,8,2,5,2,0,0
13218,opted_in,gated_content,2,2,2,1,0,0
13219,opted_in,event,10,4,3,1,1,1
13220,opted_in,event,4,0,1,0,0,0
13221,opted_out,newsletter,4,0,0,1,0,0
13222,opted_in,newsletter,11,1,4,1,0,0
13223,opted_in,newsletter,12,2,7,1,1,0
13224,opted_in,gated_content,7,0,0,1,0,0
13225,unknown,unknown,6,0,0,0,0,0
13226,opted_in,newsletter,12,4,5,2,0,0
13227,opted_in,signup_form,9,0,0,1,0,0
13228,unknown,unknown,6,2,0,0,0,0
13229,opted_in,import,8,0,6,1,0,0
13230,opted_in,event,2,1,1,1,0,0
13232,opted_in,signup_form,5,0,4,1,0,0
13233,opted_in,newsletter,7,0,6,1,0,0
13234,opted_in,gated_content,9,1,3,0,0,0
13235,opted_in,newsletter,5,0,0,2,0,0
13236,opted_in,event,9,2,4,0,0,1
13237,opted_in,newsletter,9,1,0,0,0,0
13238,unknown,unknown,6,0,0,1,0,0
13239,opted_in,event,12,3,3,1,0,0
13240,opted_in,newsletter,6,1,2,2,0,1
13241,unknown,unknown,13,0,0,2,0,0
13242,opted_in,gated_content,8,0,0,1,0,0
13243,opted_in,event,4,0,2,0,0,0
13244,opted_in,gated_content,3,1,2,1,0,0
13245,opted_out,import,7,0,0,1,0,0
13246,opted_out,signup_form,0,0,0,0,1,0
13247,unknown,unknown,11,4,0,0,0,0
13248,opted_in,gated_content,5,0,1,1,0,0
13249,opted_in,newsletter,15,3,7,3,1,1
13250,opted_out,signup_form,10,2,0,0,0,0
13251,unknown,unknown,13,2,0,1,0,0
13252,opted_in,import,4,0,1,1,0,0
13253,opted_in,newsletter,10,4,7,0,0,0
13254,opted_out,gated_content,12,2,0,0,1,0
13255,opted_in,newsletter,9,3,7,2,0,0
13257,opted_in,newsletter,7,2,3,1,0,0
13258,unknown,unknown,2,0,0,1,0,0
13259,opted_in,signup_form,7,3,2,1,0,0
13260,opted_in,event,10,1,6,0,0,1
13261,opted_out,event,3,2,0,0,0,0
13262,opted_in,import,8,1,0,1,1,0
13263,opted_in,signup_form,10,3,7,1,0,0
13264,unknown,unknown,10,2,0,0,0,0
13265,opted_in,import,12,2,3,1,0,0
13266,opted_in,import,0,0,2,0,0,0
13267,unknown,unknown,13,0,0,0,0,0
13268,opted_in,import,11,0,5,1,0,0
13269,opted_in,newsletter,6,1,0,1,0,0
13270,unknown,unknown,9,0,0,1,0,0
13271,unknown,unknown,12,0,0,1,0,0
13272,opted_in,import,16,2,6,1,1,0
13273,opted_in,newsletter,9,2,7,2,0,1
13274,unknown,unknown,4,0,0,2,0,0
13275,unknown,unknown,7,1,0,0,0,0
13276,opted_in,newsletter,4,1,0,0,0,0
13277,opted_in,gated_content,9,2,1,1,0,0
13278,opted_in,import,13,1,4,0,0,0
13279,unknown,unknown,12,2,0,1,0,0
13280,opted_in,import,13,4,9,1,0,1
13281,unknown,unknown,12,2,0,1,0,0
13282,opted_in,gated_content,8,1,2,0,0,0
13283,opted_in,gated_content,5,1,4,1,0,0
13284,opted_in,import,13,2,2,2,0,0
13285,opted_in,event,9,0,0,1,0,0
13286,opted_in,signup_form,4,0,1,0,0,0
13287,opted_in,import,13,3,5,3,0,1
13288,opted_in,event,6,3,1,1,0,0
13289,opted_out,gated_content,6,0,0,0,0,0
13290,opted_in,event,8,4,3,1,0,0
13291,opted_in,import,9,3,4,2,0,0
13292,opted_in,gated_content,6,3,2,0,0,0
13293,opted_out,event,7,1,0,2,0,0
13294,opted_in,newsletter,16,2,2,1,1,0
13295,opted_in,import,6,2,3,1,1,0
13296,opted_in,import,1,1,4,1,0,0
13297,opted_in,gated_content,10,2,0,0,0,0
13298,opted_in,newsletter,8,2,2,2,0,0
13299,opted_in,signup_form,6,3,6,2,0,0
13300,unknown,unknown,12,4,0,1,1,1
13301,unknown,unknown,6,1,0,0,0,0
13302,unknown,unknown,11,2,0,1,0,0
13303,opted_in,gated_content,9,3,3,0,0,0
13304,opted_in,signup_form,0,0,4,0,0,0
13305,opted_in,signup_form,2,2,4,0,0,0
13306,unknown,unknown,6,4,0,1,0,0
13307,opted_in,event,11,0,2,1,0,0
13308,opted_in,signup_form,14,3,7,1,1,1
13309,opted_in,gated_content,7,2,6,2,0,1
13310,opted_out,newsletter,9,1,0,1,0,0
13311,opted_in,import,11,3,4,1,1,0
13312,opted_in,event,6,2,4,2,1,0
13313,opted_in,signup_form,8,1,2,0,0,0
13314,opted_out,newsletter,3,1,0,1,0,0
13315,opted_out,import,13,2,0,2,0,0
13316,opted_in,newsletter,5,2,3,1,0,0
13317,opted_in,event,8,0,3,0,0,0
13318,unknown,unknown,3,2,0,2,1,0
13319,unknown,unknown,12,1,0,1,0,0
13320,opted_in,event,8,3,5,2,1,0
13321,opted_in,gated_content,17,2,3,0,0,0
13322,opted_in,import,9,2,0,2,0,0
13323,opted_in,gated_content,9,1,1,0,0,0
13324,opted_in,newsletter,9,3,7,0,0,0
13325,opted_out,newsletter,7,1,0,0,0,0
13326,opted_out,import,8,2,0,1,0,0
13327,opted_in,gated_content,11,2,2,0,1,0
13328,opted_in,newsletter,16,2,6,1,0,0
13329,unknown,unknown,13,4,0,0,1,1
13330,unknown,unknown,2,1,0,0,0,0
13331,unknown,unknown,9,3,0,1,0,0
13332,opted_in,newsletter,6,1,4,1,0,0
13333,unknown,unknown,10,1,0,2,0,0
13334,opted_in,event,8,1,1,1,0,0
13336,unknown,unknown,3,2,0,1,0,0
13337,opted_in,import,5,1,1,1,0,0
13338,unknown,unknown,9,1,0,1,0,0
13339,opted_in,signup_form,8,1,0,1,1,0
13340,unknown,unknown,0,0,0,1,0,0
13341,opted_in,newsletter,4,2,2,0,0,0
13343,opted_in,signup_form,9,2,3,1,0,0
13344,opted_in,signup_form,14,1,1,0,0,0
13345,opted_in,gated_content,12,1,3,1,0,0
13346,opted_in,event,2,2,3,0,0,0
13347,opted_in,newsletter,3,1,2,0,0,0
13348,opted_in,newsletter,6,2,6,0,0,0
13349,opted_in,signup_form,10,1,1,0,0,1
13350,opted_in,import,4,1,2,2,0,0
13351,unknown,unknown,6,2,0,1,0,0
13352,opted_in,signup_form,4,2,4,1,1,0
13354,opted_in,signup_form,13,3,5,1,1,0
13355,opted_in,event,10,1,3,1,0,0
13356,opted_in,signup_form,0,0,0,0,0,0
13357,opted_in,gated_content,3,2,0,1,0,0
13358,unknown,unknown,9,3,0,2,0,0
13359,opted_in,gated_content,3,0,0,2,0,1
13360,unknown,unknown,10,3,0,3,1,0
13361,opted_in,newsletter,15,2,3,0,0,0
13362,opted_in,import,5,1,4,2,0,0
13363,opted_in,signup_form,10,0,0,1,0,0
13364,opted_out,gated_content,15,3,0,2,1,0
13365,opted_in,newsletter,5,2,2,0,0,0
13366,opted_in,gated_content,9,2,3,1,0,0
13367,opted_in,event,2,2,6,0,0,0
13368,opted_in,gated_content,9,1,4,1,0,0
13369,opted_in,gated_content,8,2,6,0,0,0
13370,opted_in,gated_content,6,1,4,1,1,0
13371,opted_in,gated_content,9,1,4,1,0,0
13372,opted_in,signup_form,10,0,3,0,1,0
13373,opted_in,newsletter,9,2,0,0,1,0
13374,opted_in,event,12,3,4,2,0,0
13375,opted_in,import,6,3,1,0,0,0
13376,opted_in,gated_content,5,0,0,0,0,0
13377,opted_in,signup_form,9,2,0,1,0,0
13379,opted_in,event,10,3,3,0,0,0
13380,opted_in,gated_content,15,2,0,2,1,0
13381,unknown,unknown,7,2,0,1,0,0
13382,unknown,unknown,5,1,0,0,0,0
13383,opted_in,newsletter,8,3,2,1,1,0
13384,opted_in,gated_content,9,0,2,1,0,0
13385,opted_in,signup_form,2,1,2,0,0,0
13386,opted_in,import,5,1,1,0,0,0
13387,opted_in,event,3,2,0,2,0,0
13388,unknown,unknown,14,4,0,0,0,1
13389,opted_in,import,10,0,2,0,0,0
13390,opted_out,gated_content,8,2,0,1,1,0
13391,opted_in,import,3,0,1,0,0,0
13392,unknown,unknown,13,1,0,2,1,0
13393,opted_in,newsletter,12,3,2,2,1,0
13394,opted_in,import,14,3,3,2,0,0
13395,opted_in,gated_content,16,3,6,1,1,0
13396,opted_in,event,2,1,0,2,1,0
13397,opted_in,newsletter,0,0,0,0,0,0
13398,opted_in,signup_form,12,2,2,0,0,0
13399,unknown,unknown,5,3,0,0,1,0
13400,opted_in,import,9,0,2,1,0,0
13402,opted_in,gated_content,8,0,3,1,0,0
13403,opted_in,import,5,1,0,1,0,0
13404,opted_in,signup_form,9,2,5,1,0,0
13405,opted_out,signup_form,0,0,0,1,0,0
13406,unknown,unknown,0,0,0,0,0,0
13407,unknown,unknown,4,0,0,1,0,0
13408,opted_in,gated_content,4,3,3,2,0,0
13410,opted_in,gated_content,9,2,3,2,0,1
13411,opted_in,event,9,2,0,1,0,0
13412,opted_out,event,6,0,0,0,0,0
13413,opted_in,event,4,3,2,0,0,1
13414,opted_in,import,6,1,1,1,0,0
13415,opted_in,signup_form,14,0,3,0,1,0
13416,opted_in,signup_form,1,0,0,0,0,0
13417,opted_in,signup_form,8,2,4,1,1,0
13418,opted_out,event,5,2,0,1,0,0
13419,opted_in,event,1,1,0,2,0,0
13420,unknown,unknown,5,0,0,0,0,0
13421,opted_in,gated_content,5,2,0,1,0,0
13422,unknown,unknown,10,2,0,2,0,0
13423,opted_in,gated_content,7,1,0,0,1,0
13424,opted_in,newsletter,9,2,5,2,0,0
13425,opted_in,signup_form,6,0,6,0,0,0
13426,opted_in,gated_content,10,2,4,0,0,0
13427,opted_in,newsletter,6,0,6,1,0,0
13428,opted_in,newsletter,10,2,3,1,1,0
13429,opted_in,newsletter,7,3,6,1,0,0
13430,opted_in,signup_form,4,2,0,0,0,0
13431,opted_in,newsletter,2,0,0,1,1,0
13432,opted_in,event,8,2,4,1,0,0
13433,opted_in,event,8,1,2,0,0,0
13434,opted_in,signup_form,15,2,4,1,1,0
13435,opted_out,import,6,2,0,1,0,0
13436,opted_in,event,7,1,1,1,0,0
13437,unknown,unknown,5,0,0,1,0,0
13438,opted_in,gated_content,11,0,2,1,0,0
13439,opted_in,signup_form,4,1,4,1,0,0
13440,opted_in,import,5,0,0,0,0,0
13441,opted_in,gated_content,12,1,2,2,0,0
13442,opted_in,newsletter,1,1,1,2,0,0
13443,unknown,unknown,0,0,0,1,0,0
13444,opted_in,event,12,2,2,0,1,0
13445,opted_in,event,18,2,2,1,0,1
13446,opted_in,newsletter,12,1,2,1,0,0
13447,opted_in,newsletter,13,3,7,0,1,0
13448,opted_in,event,14,3,4,0,0,0
13449,opted_in,signup_form,14,2,5,2,1,1
13450,unknown,unknown,2,0,0,0,0,0
13451,opted_in,newsletter,2,0,3,1,0,0
13452,unknown,unknown,4,0,0,0,0,0
13453,opted_in,event,4,1,0,1,0,0
13454,opted_in,newsletter,9,3,6,1,0,0
13455,unknown,unknown,12,2,0,0,0,0
13456,opted_out,event,7,0,0,0,0,0
13457,opted_in,gated_content,6,0,2,0,0,0
13458,opted_in,import,13,4,4,0,1,0
13459,opted_in,import,8,2,0,1,0,0
13460,unknown,unknown,8,0,0,1,0,0
13461,opted_in,event,1,0,0,0,0,0
13462,opted_in,event,5,1,5,0,0,0
13464,opted_in,import,9,2,5,0,0,0
13465,opted_in,import,3,0,2,1,0,0
13466,unknown,unknown,0,0,0,1,0,0
13467,opted_in,signup_form,7,1,5,2,0,1
13468,opted_out,newsletter,6,1,0,1,0,0
13469,unknown,unknown,19,3,0,0,1,1
13470,opted_in,event,8,2,2,0,0,0
13471,opted_in,event,4,0,2,1,0,0
13472,opted_out,event,8,1,0,0,0,0
13473,unknown,unknown,8,1,0,1,0,0
13474,opted_in,event,6,1,0,1,0,0
13475,opted_in,gated_content,6,3,4,0,0,0
13476,opted_in,newsletter,6,1,4,0,0,0
13477,unknown,unknown,8,1,0,1,0,0
13478,opted_in,newsletter,0,0,0,1,0,0
13479,unknown,unknown,7,0,0,0,1,0
13480,opted_in,import,6,1,3,1,0,1
13481,opted_in,signup_form,10,2,4,1,1,0
13482,opted_in,newsletter,12,2,5,2,1,1
13483,opted_in,gated_content,4,2,6,0,1,0
13484,opted_in,gated_content,9,3,0,1,0,0
13485,unknown,unknown,4,1,0,1,0,0
13486,opted_in,gated_content,6,1,0,1,0,0
13487,opted_in,gated_content,14,2,5,1,0,0
13488,opted_in,import,10,3,3,1,1,0
13489,opted_in,signup_form,5,2,3,2,0,0
13490,opted_out,event,9,2,0,2,0,0
13491,opted_out,gated_content,10,3,0,1,1,0
13492,opted_in,event,7,2,3,0,1,0
13493,opted_in,event,10,4,2,1,1,0
13494,unknown,unknown,7,2,0,1,0,0
13495,opted_in,signup_form,7,1,3,0,0,0
13496,opted_in,gated_content,3,1,7,0,0,0
13497,opted_in,import,5,2,0,0,0,0
13498,opted_in,signup_form,3,2,0,2,0,0
13499,unknown,unknown,17,3,0,1,1,0
13500,opted_in,import,6,2,5,1,0,1
13501,opted_in,gated_content,7,0,2,0,1,0
13502,opted_in,event,14,1,1,1,0,0
13503,opted_in,import,3,1,2,0,0,0
13504,opted_in,newsletter,6,1,3,2,0,0
13505,opted_in,signup_form,6,3,6,1,0,0
13506,opted_in,event,0,0,3,1,1,0
13507,unknown,unknown,4,1,0,0,0,0
13508,unknown,unknown,10,1,0,1,0,0
13509,opted_in,import,5,3,0,0,0,0
13510,opted_in,event,5,1,4,0,0,0
13511,opted_in,event,9,1,2,1,0,1
13512,opted_out,signup_form,10,2,0,1,1,0
13513,opted_in,gated_content,10,2,2,0,1,0
13514,unknown,unknown,11,0,0,0,0,0
13515,unknown,unknown,8,1,0,0,1,1
13516,opted_in,signup_form,2,0,0,1,0,0
13517,unknown,unknown,15,3,0,1,1,0
13518,opted_in,event,7,2,3,1,0,0
13519,opted_in,gated_content,2,2,1,0,0,0
13520,opted_in,signup_form,4,2,1,0,0,0
13521,unknown,unknown,5,1,0,0,0,0
13522,opted_out,import,1,1,0,1,0,0
13523,opted_in,event,14,2,5,1,0,0
13524,opted_in,event,8,0,2,2,0,1
13525,opted_in,gated_content,4,1,3,0,0,0
13526,opted_in,gated_content,7,1,4,1,0,0
13527,opted_in,signup_form,2,2,1,0,0,0
13529,opted_in,newsletter,7,1,6,0,0,1
13530,opted_out,gated_content,4,0,0,1,0,1
13531,opted_out,import,12,1,0,2,0,0
13532,opted_in,import,8,0,3,0,0,0
13533,opted_in,event,2,0,1,0,0,0
13534,opted_in,event,12,1,5,1,0,0
13535,unknown,unknown,10,2,0,0,0,1
13536,opted_in,event,11,0,1,1,0,0
13537,unknown,unknown,0,0,0,1,0,0
13538,opted_in,import,3,0,0,1,0,0
