contact_id,acquisition_channel,signup_date,has_purchase,days_since_last_activity,consent_status,consent_source,page_views,key_page_views,email_clicks,form_submits,demo_request,webinar_signup
C00343,Paid Search,2025-12-02,1,183,opted_in,signup_form,8,1,2,1,1,0
C00344,Paid Search,2026-03-22,1,79,opted_in,import,16,1,3,0,0,0
C00345,Paid Search,2026-03-15,1,45,opted_in,import,7,3,4,1,0,0
C00346,Paid Search,2026-02-11,1,118,opted_in,newsletter,8,0,0,1,0,0
C00347,Paid Search,2026-02-19,1,116,opted_in,event,16,2,3,2,1,0
C00348,Paid Search,2026-05-22,1,16,opted_in,import,15,2,6,0,1,0
C00349,Paid Search,2026-02-28,1,97,unknown,unknown,11,2,0,0,0,0
C00350,Paid Search,2026-03-23,1,45,opted_in,signup_form,11,2,5,0,1,0
C00351,Paid Search,2026-04-04,1,64,opted_in,event,11,3,9,1,1,0
C00352,Paid Search,2026-02-21,1,112,opted_in,import,8,0,1,1,1,0
C00353,Paid Search,2026-03-02,1,40,opted_in,signup_form,12,3,5,2,0,0
C00354,Paid Search,2026-02-24,1,108,opted_in,signup_form,16,2,3,1,0,0
C00355,Paid Search,2026-01-27,1,118,unknown,unknown,10,3,0,2,1,1
C00356,Paid Search,2026-04-03,1,59,opted_in,signup_form,13,3,5,1,1,0
C00357,Paid Search,2026-02-08,1,125,opted_in,newsletter,12,3,6,1,0,0
C00358,Paid Search,2025-12-19,1,177,opted_in,import,7,1,2,2,0,0
C00359,Paid Search,2025-12-02,1,188,opted_in,import,9,5,0,0,1,0
C00360,Paid Search,2025-12-22,1,112,opted_in,gated_content,7,0,2,1,0,0
C00361,Paid Search,2025-12-03,1,139,opted_in,import,16,3,5,0,1,0
C00362,Paid Search,2026-02-23,1,90,opted_in,newsletter,10,2,3,1,1,0
C00363,Paid Search,2026-04-04,1,60,opted_out,newsletter,6,2,0,1,0,0
C00364,Paid Search,2026-05-28,1,16,opted_in,gated_content,9,3,4,2,1,1
C00365,Paid Search,2026-01-07,1,110,opted_in,signup_form,4,3,2,1,0,0
C00366,Paid Search,2026-02-07,1,73,opted_in,signup_form,2,1,1,0,1,0
C00367,Paid Search,2026-04-03,1,19,opted_in,event,4,2,5,1,0,0
C00368,Paid Search,2026-04-11,1,18,opted_in,newsletter,17,5,8,1,1,0
C00369,Paid Search,2026-02-15,1,115,opted_in,gated_content,16,2,0,1,0,0
C00370,Paid Search,2026-03-18,1,88,opted_out,event,8,1,0,1,1,0
C00371,Paid Search,2026-01-15,1,138,unknown,unknown,9,3,0,2,1,1
C00372,Paid Search,2026-03-27,1,27,opted_in,import,13,2,5,2,1,0
C00373,Paid Search,2026-05-12,1,21,opted_in,newsletter,9,2,4,1,1,1
C00374,Paid Search,2026-05-11,1,29,opted_in,event,6,2,4,0,0,0
C00375,Paid Search,2025-12-09,1,188,opted_in,newsletter,13,3,3,2,0,0
C00376,Paid Search,2026-05-09,1,33,opted_in,newsletter,20,3,4,1,1,0
C00377,Paid Search,2026-03-25,1,44,opted_in,gated_content,9,3,5,3,0,0
C00378,Paid Search,2026-04-27,1,34,opted_in,newsletter,4,4,2,0,0,0
C00379,Paid Search,2026-02-14,1,106,opted_in,newsletter,18,4,3,3,0,0
C00380,Paid Search,2026-03-26,1,76,opted_in,import,12,2,6,0,1,0
C00381,Paid Search,2026-02-25,1,95,opted_in,newsletter,9,2,6,0,0,0
C00382,Paid Search,2026-03-23,1,69,opted_in,newsletter,10,2,3,0,0,0
C00383,Paid Search,2026-02-05,1,115,opted_out,import,9,1,0,1,1,1
C00384,Paid Search,2026-02-10,1,135,unknown,unknown,14,0,0,1,0,0
C00385,Paid Search,2025-12-20,1,112,opted_in,newsletter,15,1,4,0,0,1
C00386,Paid Search,2026-03-04,1,88,opted_in,newsletter,10,1,0,0,1,0
C00387,Paid Search,2026-01-15,1,139,opted_in,import,10,3,3,1,1,0
C00388,Paid Search,2026-02-14,1,113,opted_in,gated_content,6,0,5,1,0,0
C00389,Paid Search,2026-01-25,1,57,unknown,unknown,7,2,0,1,0,0
C00390,Paid Search,2025-12-08,1,174,opted_out,import,9,2,0,1,1,0
C00391,Paid Search,2026-01-09,1,75,opted_in,gated_content,15,3,4,1,1,1
C00392,Paid Search,2026-05-08,1,25,opted_in,gated_content,8,3,0,1,1,0
C00393,Paid Search,2026-02-13,1,73,opted_in,import,10,3,0,0,1,0
C00394,Paid Search,2026-02-10,1,90,opted_in,signup_form,12,1,5,3,1,0
C00395,Paid Search,2025-12-24,1,172,opted_in,gated_content,13,2,0,2,0,0
C00396,Paid Search,2025-12-17,1,148,opted_in,import,15,4,3,2,1,0
C00397,Paid Search,2026-04-04,1,69,opted_out,event,10,2,0,2,0,0
C00398,Paid Search,2025-12-27,1,162,unknown,unknown,11,2,0,1,0,0
C00399,Paid Search,2026-01-11,1,158,opted_in,event,8,0,3,3,1,0
C00400,Paid Search,2026-05-22,1,20,opted_in,newsletter,16,3,3,1,1,1
C00401,Paid Search,2026-04-02,1,59,opted_in,signup_form,14,4,3,1,1,0
C00402,Paid Search,2026-05-24,1,29,opted_in,gated_content,11,3,5,2,1,0
C00403,Paid Search,2026-03-22,1,22,opted_in,import,11,2,3,0,1,0
C00404,Paid Search,2026-03-12,1,95,opted_in,signup_form,12,1,1,0,1,0
C00405,Paid Search,2026-01-04,1,106,opted_in,newsletter,10,3,5,2,1,0
C00406,Paid Search,2026-04-23,1,50,opted_in,import,11,1,2,0,0,0
C00407,Paid Search,2026-02-05,1,124,opted_in,import,12,4,0,0,1,1
C00408,Paid Search,2025-12-23,1,177,opted_in,event,2,0,0,1,0,0
C00409,Paid Search,2026-03-06,1,26,opted_in,event,16,1,3,1,1,0
C00410,Paid Search,2026-03-26,1,79,opted_in,event,19,3,1,1,0,0
C00411,Paid Search,2025-12-28,1,113,opted_in,import,13,3,3,1,0,0
C00412,Paid Search,2026-02-15,1,119,opted_in,gated_content,15,3,7,2,1,0
C00413,Paid Search,2025-12-25,1,144,unknown,unknown,15,2,0,1,0,0
C00414,Paid Search,2026-03-22,1,36,opted_in,import,10,2,3,2,1,0
C00415,Paid Search,2026-05-23,1,20,opted_in,signup_form,13,1,0,0,0,0
C00416,Paid Search,2025-12-15,1,134,opted_in,newsletter,15,2,7,0,1,1
C00417,Paid Search,2026-02-11,1,109,opted_in,newsletter,11,1,3,0,1,0
C00418,Paid Search,2026-04-27,1,42,opted_in,newsletter,9,1,5,1,0,0
C00419,Paid Search,2026-01-16,1,99,opted_in,event,13,1,7,1,0,1
C00420,Paid Search,2026-03-02,1,101,opted_in,gated_content,7,2,4,1,1,0
C00421,Paid Search,2026-02-24,1,102,opted_in,event,12,1,2,0,0,1
C00422,Paid Search,2026-04-03,1,18,opted_in,newsletter,16,2,6,2,0,0
C00423,Paid Search,2026-03-05,1,14,opted_out,event,11,3,0,1,0,1
C00424,Paid Search,2026-02-06,1,74,opted_in,gated_content,7,2,4,2,0,0
C00425,Paid Search,2026-03-11,1,91,unknown,unknown,15,0,0,1,1,0
C00426,Paid Search,2026-01-08,1,119,opted_in,event,15,3,4,1,0,0
C00427,Paid Search,2026-01-04,1,148,opted_in,import,13,3,5,2,0,0
C00428,Paid Search,2025-12-12,1,144,opted_in,newsletter,10,1,5,2,0,0
C00429,Paid Search,2026-05-24,1,9,unknown,unknown,13,1,0,2,0,0
C00430,Paid Search,2026-02-22,1,104,opted_in,signup_form,8,2,0,1,0,1
C00431,Paid Search,2025-12-08,1,162,opted_in,signup_form,9,1,8,1,1,0
C00432,Paid Search,2025-12-14,1,180,opted_in,event,14,3,2,1,1,0
C00433,Paid Search,2026-04-18,1,55,opted_in,event,9,1,7,2,0,0
C00434,Paid Search,2026-03-27,1,73,opted_in,gated_content,8,2,4,1,0,0
C00435,Paid Search,2026-04-11,1,17,opted_in,import,5,2,2,1,0,0
C00436,Paid Search,2026-01-07,1,129,opted_in,signup_form,9,4,3,3,0,0
C00437,Paid Search,2026-01-26,1,46,opted_in,newsletter,17,2,9,2,0,1
C00438,Paid Search,2026-03-03,1,89,opted_in,newsletter,15,2,3,2,0,0
C00439,Paid Search,2026-03-05,1,94,opted_in,newsletter,11,1,3,0,0,0
C00440,Paid Search,2026-04-16,1,50,opted_in,event,6,1,5,0,0,0
C00441,Paid Search,2025-12-19,1,181,opted_in,signup_form,14,3,5,1,1,0
C00442,Paid Search,2026-03-06,1,98,opted_in,newsletter,7,2,0,1,0,0
C00443,Paid Search,2026-05-03,1,42,unknown,unknown,11,2,0,1,1,0
C00444,Paid Search,2026-03-17,1,79,opted_in,import,5,0,0,0,1,0
C00445,Paid Search,2026-02-13,1,38,opted_in,signup_form,8,3,4,1,0,0
C00446,Paid Search,2026-01-27,1,115,opted_in,import,16,3,2,1,1,1
C00447,Paid Search,2025-12-26,1,163,opted_in,event,10,3,8,1,1,0
C00448,Paid Search,2026-03-23,1,84,opted_in,event,4,4,7,3,1,0
C00449,Paid Search,2026-01-19,1,147,opted_in,event,10,2,4,2,0,0
C00450,Paid Search,2025-12-07,1,183,opted_in,newsletter,10,2,1,1,0,0
C00451,Paid Search,2026-01-07,1,154,opted_in,gated_content,6,3,0,1,0,0
C00452,Paid Search,2026-01-10,1,114,opted_in,import,6,0,5,0,0,0
C00453,Paid Search,2026-02-18,1,96,unknown,unknown,9,5,0,1,1,0
C00454,Paid Search,2026-03-17,1,80,unknown,unknown,9,0,0,2,1,0
C00455,Paid Search,2026-05-19,1,30,opted_in,import,13,3,4,2,1,0
C00456,Paid Search,2026-04-21,1,50,opted_in,event,9,5,6,0,1,0
C00457,Paid Search,2026-02-10,1,60,opted_in,import,9,1,0,3,0,0
C00458,Paid Search,2026-04-15,1,10,unknown,unknown,12,1,0,1,0,1
C00459,Paid Search,2026-01-05,1,127,opted_in,newsletter,18,3,3,1,0,0
C00460,Paid Search,2026-04-08,1,53,unknown,unknown,16,3,0,2,0,1
C00461,Paid Search,2026-03-13,1,51,opted_in,newsletter,7,3,2,0,0,0
C00462,Paid Search,2026-04-23,1,19,opted_in,event,9,4,7,0,0,0
C00463,Paid Search,2025-12-22,1,123,opted_in,signup_form,6,1,3,1,0,0
C00464,Paid Search,2026-01-28,1,124,opted_in,event,13,3,3,1,0,1
C00465,Paid Search,2026-01-28,1,128,unknown,unknown,9,5,0,0,0,0
C00466,Paid Search,2026-01-03,1,155,opted_in,import,10,0,5,1,0,0
C00467,Paid Search,2026-05-23,1,10,opted_out,gated_content,17,1,0,1,0,0
C00468,Paid Search,2026-04-20,1,45,opted_out,gated_content,12,1,0,1,0,0
C00469,Paid Search,2026-02-24,1,68,opted_in,import,6,3,5,1,0,0
C00470,Paid Search,2026-05-15,1,35,opted_in,newsletter,10,2,3,1,0,0
C00471,Paid Search,2025-12-08,1,163,opted_in,import,8,2,2,0,0,0
C00472,Paid Search,2026-03-02,1,83,opted_in,event,19,1,2,1,0,0
C00473,Paid Search,2026-02-22,1,68,opted_in,import,3,2,5,1,1,0
C00474,Paid Search,2026-02-20,1,91,opted_in,event,6,2,2,1,1,0
C00475,Paid Search,2026-04-28,1,51,opted_in,signup_form,15,3,3,1,1,0
C00476,Paid Search,2025-12-14,1,154,opted_out,import,8,2,0,0,1,0
C00477,Paid Search,2026-04-18,1,14,opted_in,import,12,1,2,1,0,0
C00478,Paid Search,2026-02-25,1,103,opted_in,signup_form,13,2,10,2,1,0
C00479,Paid Search,2026-03-09,1,19,opted_in,gated_content,13,2,2,2,1,1
C00480,Paid Search,2026-04-11,1,61,opted_in,import,15,3,3,2,1,0
C00481,Paid Search,2026-05-27,1,4,opted_in,gated_content,11,1,5,2,0,0
C00482,Paid Search,2026-04-25,1,39,opted_in,import,16,2,5,1,0,1
C00483,Paid Search,2025-12-13,1,129,opted_in,newsletter,16,4,4,1,0,0
C00484,Paid Search,2026-02-27,1,97,unknown,unknown,13,4,0,0,0,0
C00485,Paid Search,2026-02-11,1,116,opted_in,event,7,2,5,0,0,0
C00486,Paid Search,2026-01-21,1,102,opted_in,newsletter,8,2,1,1,0,0
C00487,Paid Search,2026-02-17,1,79,opted_out,event,12,2,0,0,0,0
C00488,Paid Search,2025-12-22,1,34,opted_out,newsletter,7,2,0,2,1,0
C00489,Paid Search,2026-01-03,1,129,opted_in,newsletter,15,2,5,1,1,1
C00490,Paid Search,2025-12-07,1,144,opted_in,newsletter,4,2,1,2,0,0
C00491,Paid Search,2026-01-24,1,132,opted_in,newsletter,13,3,3,1,0,1
C00492,Paid Search,2025-12-25,1,145,opted_in,import,15,3,7,2,0,0
C00493,Paid Search,2026-01-15,1,143,opted_in,newsletter,15,3,5,2,0,0
C00494,Paid Search,2025-12-18,1,82,opted_in,newsletter,11,0,0,1,0,0
C00495,Paid Search,2025-12-07,1,187,unknown,unknown,12,2,0,0,0,0
C00496,Paid Search,2026-03-05,1,98,opted_in,newsletter,8,3,2,2,1,0
C00497,Paid Search,2026-02-26,1,104,opted_in,import,12,3,4,1,0,1
C00498,Paid Search,2026-05-02,1,35,opted_in,import,14,5,8,2,1,0
C00499,Paid Search,2026-05-10,1,33,opted_in,import,13,2,3,1,0,1
C00500,Paid Search,2025-12-11,1,142,unknown,unknown,6,1,0,2,0,0
C00501,Paid Search,2026-03-24,1,82,opted_in,gated_content,7,1,7,1,0,0
C00502,Paid Search,2026-02-03,1,123,opted_in,gated_content,12,1,0,0,0,0
C00503,Paid Search,2026-02-16,1,105,opted_in,import,5,1,3,0,0,0
C00504,Paid Search,2026-02-13,1,81,opted_in,event,7,0,6,1,1,0
C00505,Paid Search,2026-04-18,1,52,opted_in,newsletter,17,3,7,2,1,1
C00506,Paid Search,2026-01-20,1,138,opted_in,event,13,1,6,2,1,0
C00507,Paid Search,2026-04-05,1,70,unknown,unknown,7,1,0,0,0,0
C00508,Paid Search,2026-02-06,1,76,opted_in,signup_form,8,4,2,2,1,1
C00509,Paid Search,2026-04-27,1,48,opted_in,event,12,1,3,2,0,1
C00510,Paid Search,2026-01-02,1,153,opted_in,newsletter,5,3,2,2,1,0
C00511,Paid Search,2026-01-07,1,151,opted_in,signup_form,9,2,3,2,0,0
C00512,Paid Search,2026-04-01,1,27,opted_in,signup_form,7,2,4,1,1,0
C00513,Paid Search,2026-02-13,1,78,opted_in,signup_form,12,1,2,1,0,1
C00514,Paid Search,2026-01-19,1,106,opted_in,gated_content,14,2,6,0,0,1
C00515,Paid Search,2026-04-17,1,59,opted_in,gated_content,11,3,2,2,0,1
C00516,Paid Search,2026-01-07,1,109,opted_out,newsletter,9,3,0,1,1,0
C00517,Paid Search,2025-12-10,1,122,unknown,unknown,10,1,0,1,0,0
C00518,Paid Search,2026-01-24,1,141,unknown,unknown,3,3,0,1,0,1
C00519,Paid Search,2026-03-28,1,64,unknown,unknown,0,0,0,1,0,0
C00520,Paid Search,2026-04-16,1,38,opted_in,event,13,3,6,0,1,0
C00521,Paid Search,2026-04-09,1,68,unknown,unknown,8,0,0,1,0,0
C00522,Paid Search,2026-02-13,1,122,unknown,unknown,14,1,0,0,0,0
C00523,Paid Search,2026-03-10,1,52,opted_out,signup_form,14,3,0,0,1,0
C00524,Paid Search,2026-01-01,1,57,opted_in,import,11,2,3,1,0,0
C00525,Paid Search,2026-03-11,1,94,opted_in,newsletter,10,1,2,0,1,0
C00526,Paid Search,2026-04-06,1,56,unknown,unknown,10,5,0,1,0,0
C00527,Paid Search,2026-04-01,1,60,opted_in,event,15,3,4,1,1,0
C00528,Paid Search,2026-02-03,1,117,opted_in,newsletter,16,4,7,1,0,1
C00529,Paid Search,2026-01-04,1,136,opted_in,newsletter,6,3,2,2,0,0
C00530,Paid Search,2026-05-25,1,12,opted_in,import,9,2,7,1,0,0
C00531,Direct,2026-05-07,1,24,opted_in,import,10,0,7,1,0,0
C00532,Direct,2026-05-06,1,25,opted_in,event,6,2,0,1,0,0
C00533,Direct,2026-02-06,1,47,opted_in,import,15,2,3,0,0,0
C00534,Direct,2026-01-25,1,126,opted_in,gated_content,16,3,4,0,1,0
C00535,Direct,2026-01-26,1,136,opted_in,signup_form,9,5,4,1,1,0
C00536,Direct,2026-04-15,1,49,opted_out,event,14,4,0,3,1,0
C00537,Direct,2026-03-26,1,80,opted_in,import,1,1,2,1,0,0
C00538,Direct,2026-04-04,1,57,opted_in,gated_content,17,2,6,1,1,1
C00539,Direct,2026-05-18,1,28,opted_in,signup_form,10,2,3,1,1,1
C00540,Direct,2026-01-12,1,92,opted_in,import,15,1,1,0,0,0
C00541,Direct,2026-02-04,1,123,opted_in,gated_content,16,1,1,0,0,0
C00542,Direct,2025-12-12,1,175,opted_in,event,9,3,9,1,1,0
C00543,Direct,2026-05-22,1,21,opted_in,import,8,1,3,2,0,0
C00544,Direct,2026-02-15,1,111,opted_out,newsletter,7,2,0,1,0,0
C00545,Direct,2026-02-18,1,108,opted_out,event,11,2,0,0,0,1
C00546,Direct,2026-01-27,1,113,opted_in,event,10,2,3,0,0,0
C00547,Direct,2026-05-22,1,4,opted_in,newsletter,10,3,6,2,1,0
C00548,Direct,2026-03-21,1,74,opted_in,gated_content,12,3,9,0,1,0
C00549,Direct,2026-05-25,1,6,opted_in,signup_form,12,2,2,1,0,0
C00550,Direct,2026-01-09,1,64,opted_in,signup_form,12,1,7,1,0,0
C00551,Direct,2026-02-11,1,115,unknown,unknown,4,3,0,0,1,1
C00552,Direct,2025-12-16,1,177,unknown,unknown,10,1,0,2,1,0
C00553,Direct,2026-01-01,1,163,unknown,unknown,5,1,0,3,0,0
C00554,Direct,2026-01-09,1,160,opted_in,event,14,1,2,1,1,0
C00555,Direct,2026-02-02,1,138,opted_in,import,9,2,6,1,0,0
C00556,Direct,2025-12-12,1,170,opted_out,import,12,3,0,1,1,1
C00557,Direct,2026-01-13,1,53,opted_in,signup_form,15,1,3,0,0,0
C00558,Direct,2026-01-10,1,115,opted_in,gated_content,11,1,5,1,0,0
C00559,Direct,2026-03-05,1,49,opted_in,signup_form,16,3,7,1,1,0
C00560,Direct,2026-05-25,1,20,opted_out,import,10,2,0,0,0,0
C00561,Direct,2026-02-21,1,77,opted_in,import,8,3,2,0,0,0
C00562,Direct,2026-05-07,1,25,opted_in,signup_form,10,1,2,0,1,0
C00563,Direct,2026-01-21,1,135,opted_in,newsletter,14,4,8,1,1,0
C00564,Direct,2025-12-04,1,191,opted_out,signup_form,13,3,0,2,1,0
C00565,Direct,2025-12-10,1,154,opted_in,newsletter,14,3,5,1,1,0
C00566,Direct,2026-04-10,1,36,opted_in,import,10,3,4,1,1,0
C00567,Direct,2026-05-26,1,8,opted_in,signup_form,13,3,6,0,0,1
C00568,Direct,2026-02-25,1,101,opted_out,newsletter,8,2,0,0,0,0
C00569,Direct,2026-04-28,1,42,opted_in,gated_content,13,1,5,0,0,0
C00570,Direct,2026-04-09,1,57,opted_in,newsletter,13,3,2,1,1,0
C00571,Direct,2026-05-15,1,26,opted_in,event,20,1,4,2,0,0
C00572,Direct,2026-03-03,1,60,unknown,unknown,14,2,0,1,0,0
C00573,Direct,2026-03-25,1,39,opted_in,import,15,3,4,0,1,0
C00574,Direct,2026-01-17,1,97,unknown,unknown,4,1,0,0,0,0
C00575,Direct,2026-03-06,1,88,opted_in,event,4,2,4,1,0,0
C00576,Direct,2026-01-11,1,137,opted_in,event,10,2,6,2,0,0
C00577,Direct,2026-03-02,1,99,opted_in,newsletter,15,3,5,2,1,0
C00578,Direct,2025-12-17,1,169,opted_in,event,12,0,3,1,0,0
C00579,Direct,2026-02-27,1,103,opted_in,newsletter,14,3,2,2,0,0
C00580,Direct,2026-01-22,1,129,opted_out,signup_form,13,3,0,2,0,1
C00581,Direct,2026-05-02,1,25,opted_in,event,11,2,4,0,0,1
C00582,Direct,2026-02-10,1,89,opted_in,event,15,4,2,0,0,0
C00583,Direct,2026-03-26,1,45,opted_in,signup_form,16,2,4,1,0,0
C00584,Direct,2026-04-24,1,37,opted_in,newsletter,10,2,3,1,0,0
C00585,Direct,2026-05-09,1,31,opted_in,signup_form,12,2,5,2,1,0
C00586,Direct,2026-01-10,1,160,opted_in,gated_content,9,3,6,1,0,0
C00587,Direct,2026-04-24,1,48,opted_in,import,7,3,0,0,0,1
C00588,Direct,2026-03-28,1,79,opted_in,newsletter,9,2,3,1,0,0
C00589,Direct,2026-03-12,1,53,opted_in,newsletter,8,0,3,1,0,1
C00590,Direct,2026-02-06,1,72,opted_in,signup_form,11,2,6,1,0,0
C00591,Direct,2026-03-09,1,88,opted_in,event,8,4,4,2,0,0
C00592,Direct,2026-04-08,1,27,opted_in,import,5,2,3,0,0,0
C00593,Direct,2026-01-08,1,146,opted_in,gated_content,14,1,3,0,1,0
C00594,Direct,2026-04-08,1,62,opted_in,import,15,4,5,1,0,0
C00595,Direct,2026-04-20,1,44,opted_in,event,9,1,5,1,1,0
C00596,Direct,2026-03-21,1,35,opted_in,gated_content,8,3,1,0,0,0
C00597,Direct,2026-05-24,1,18,opted_in,signup_form,2,2,2,0,0,0
C00598,Direct,2026-01-17,1,56,opted_in,gated_content,14,2,5,2,1,0
C00599,Direct,2026-04-22,1,29,opted_in,signup_form,15,2,1,2,0,0
C00600,Direct,2026-05-18,1,25,unknown,unknown,13,4,0,3,1,0
C00601,Direct,2026-03-23,1,71,unknown,unknown,11,1,0,0,1,0
C00602,Direct,2026-01-17,1,142,opted_in,newsletter,10,1,4,1,1,0
C00603,Direct,2026-01-02,1,158,opted_in,newsletter,5,3,3,1,0,0
C00604,Direct,2026-02-01,1,72,opted_in,event,17,5,1,1,1,0
C00605,Direct,2026-05-15,1,27,opted_in,newsletter,7,2,4,1,1,0
C00606,Direct,2026-03-19,1,73,opted_out,event,14,4,0,1,1,0
C00607,Direct,2025-12-15,1,142,opted_out,newsletter,16,3,0,0,1,1
C00608,Direct,2025-12-16,1,126,opted_out,event,14,1,0,2,1,0
C00609,Direct,2026-05-06,1,36,opted_in,gated_content,11,3,5,1,1,1
C00610,Direct,2026-03-05,1,90,opted_in,import,14,1,5,1,1,1
C00611,Direct,2026-01-18,1,135,opted_in,import,17,2,0,1,0,1
C00612,Direct,2026-04-21,1,52,opted_in,event,15,3,5,2,0,0
C00613,Direct,2026-01-03,1,116,opted_out,event,6,2,0,1,0,1
C00614,Direct,2026-05-12,1,20,opted_in,newsletter,10,2,2,0,1,1
C00615,Direct,2025-12-07,1,179,opted_in,event,11,2,2,0,1,0
C00616,Direct,2026-03-27,1,28,opted_in,import,9,3,1,1,0,0
C00617,Direct,2026-01-21,1,137,opted_in,signup_form,5,1,1,1,0,0
C00618,Direct,2025-12-05,1,191,opted_out,event,12,2,0,1,0,0
C00619,Direct,2026-01-17,1,105,unknown,unknown,14,2,0,0,1,0
C00620,Direct,2026-03-18,1,56,opted_in,gated_content,17,3,2,1,0,1
C00621,Paid Social,2026-03-20,1,80,unknown,unknown,3,3,0,1,0,0
C00622,Paid Social,2026-01-09,1,144,opted_out,import,13,1,0,0,0,0
C00623,Paid Social,2026-03-08,1,90,opted_in,event,10,2,4,0,0,1
C00624,Paid Social,2026-05-14,1,33,opted_in,event,9,4,1,1,0,0
C00625,Paid Social,2026-03-15,1,92,opted_out,import,8,1,0,2,0,0
C00626,Paid Social,2026-02-02,1,135,opted_in,event,10,2,4,2,1,0
C00627,Paid Social,2026-01-12,1,150,opted_in,event,12,3,3,1,0,1
C00628,Paid Social,2026-03-01,1,91,opted_in,event,17,3,7,1,1,1
C00629,Paid Social,2026-05-18,1,26,opted_in,newsletter,18,4,6,2,1,0
C00630,Paid Social,2026-05-04,1,31,unknown,unknown,7,2,0,1,1,0
C00631,Paid Social,2026-05-07,1,40,unknown,unknown,14,4,0,0,1,0
C00632,Paid Social,2025-12-16,1,181,opted_in,newsletter,14,3,4,2,1,0
C00633,Paid Social,2026-04-13,1,9,opted_in,import,1,1,3,2,0,0
C00634,Paid Social,2026-03-23,1,80,opted_in,newsletter,12,1,5,1,0,0
C00635,Paid Social,2026-01-11,1,151,opted_in,gated_content,14,1,6,1,0,0
C00636,Paid Social,2026-04-15,1,56,unknown,unknown,6,0,0,1,0,0
C00637,Paid Social,2025-12-11,1,185,opted_in,gated_content,4,0,0,1,0,0
C00638,Paid Social,2026-02-23,1,97,unknown,unknown,9,2,0,1,0,0
C00639,Paid Social,2025-12-17,1,156,opted_in,newsletter,11,1,2,0,0,0
C00640,Paid Social,2026-02-19,1,75,opted_in,newsletter,10,1,2,0,0,0
C00641,Paid Social,2025-12-13,1,153,unknown,unknown,4,0,0,0,0,0
C00642,Paid Social,2026-02-21,1,112,opted_in,import,9,4,4,1,0,0
C00643,Paid Social,2026-05-18,1,26,unknown,unknown,10,3,0,0,1,0
C00644,Paid Social,2025-12-07,1,186,opted_in,newsletter,8,3,0,0,0,0
C00645,Paid Social,2026-02-13,1,108,opted_in,signup_form,11,3,5,0,0,0
C00646,Paid Social,2026-02-17,1,121,opted_in,gated_content,8,3,0,2,0,0
C00647,Paid Social,2026-01-28,1,123,opted_out,newsletter,4,1,0,0,0,0
C00648,Paid Social,2026-02-20,1,106,unknown,unknown,9,1,0,2,0,0
C00649,Paid Social,2025-12-01,1,160,opted_in,gated_content,7,2,0,1,0,0
C00650,Paid Social,2025-12-18,1,89,opted_in,gated_content,11,2,4,0,0,1
C00651,Paid Social,2026-05-19,1,16,opted_out,import,7,3,0,1,0,0
C00652,Paid Social,2025-12-26,1,108,opted_in,event,8,0,5,1,1,0
C00653,Paid Social,2026-01-22,1,138,opted_in,newsletter,6,1,0,0,0,0
C00654,Paid Social,2026-01-24,1,130,opted_in,import,5,2,2,0,0,0
C00655,Paid Social,2026-03-22,1,77,opted_out,import,5,1,0,0,0,0
C00656,Paid Social,2026-03-07,1,72,opted_in,gated_content,11,2,3,1,0,0
C00657,Paid Social,2026-05-22,1,15,opted_in,event,0,0,1,0,0,0
C00658,Paid Social,2026-02-22,1,111,unknown,unknown,11,2,0,1,0,0
C00659,Paid Social,2026-03-15,1,90,opted_in,gated_content,4,2,2,0,0,0
C00660,Paid Social,2026-04-19,1,42,opted_in,signup_form,10,0,3,1,0,0
C00661,Paid Social,2026-03-10,1,82,opted_in,newsletter,10,2,4,1,0,0
C00662,Paid Social,2026-03-20,1,75,opted_in,newsletter,10,2,5,2,1,0
C00663,Paid Social,2026-05-02,1,29,opted_in,gated_content,12,3,4,0,0,0
C00664,Paid Social,2026-05-02,1,32,opted_in,import,3,1,2,0,1,0
C00665,Paid Social,2026-02-23,1,103,opted_in,import,11,2,5,1,1,0
C00666,Paid Social,2026-01-26,1,141,opted_in,import,11,2,3,0,0,0
C00667,Paid Social,2026-02-11,1,116,opted_in,import,7,1,0,1,0,0
C00668,Paid Social,2026-04-15,1,13,opted_out,newsletter,14,1,0,1,0,1
C00669,Paid Social,2026-02-15,1,119,opted_in,import,7,2,3,1,0,0
C00670,Paid Social,2026-05-04,1,33,unknown,unknown,11,2,0,1,0,0
C00671,Paid Social,2025-12-15,1,181,opted_in,newsletter,8,4,6,1,0,1
C00672,Paid Social,2026-03-27,1,54,opted_in,signup_form,7,1,4,0,0,0
C00673,Paid Social,2026-01-21,1,110,opted_in,import,4,0,4,1,0,0
C00674,Paid Social,2026-03-27,1,23,unknown,unknown,5,0,0,0,0,0
C00675,Paid Social,2026-01-12,1,142,opted_in,gated_content,2,1,2,0,0,0
C00676,Paid Social,2026-02-09,1,126,opted_in,event,10,2,3,0,0,1
C00677,Paid Social,2025-12-20,1,169,unknown,unknown,9,3,0,3,0,0
C00678,Paid Social,2025-12-20,1,140,opted_out,signup_form,11,3,0,1,1,0
C00679,Paid Social,2026-01-27,1,132,opted_in,gated_content,4,2,5,0,0,1
C00680,Paid Social,2025-12-01,1,189,opted_out,gated_content,11,1,0,0,0,0
C00681,Paid Social,2026-04-11,1,15,opted_in,newsletter,10,3,9,2,1,0
